url,father_url,deep,vnp
3qVzysj4sUM,b3m_DIKTJEo,2,by
LUZ5uEM36FU,b3m_DIKTJEo,2,by
yvFvZeE1DxI,b3m_DIKTJEo,2,by
qV_tfNVQ1y8,b3m_DIKTJEo,2,by
SJpbzpNDaA8,b3m_DIKTJEo,2,by
HbzO88fy_lI,b3m_DIKTJEo,2,by
umHfzdHhXD0,b3m_DIKTJEo,2,by
2pvE51S1wMg,b3m_DIKTJEo,2,by
TgoepoduCGE,b3m_DIKTJEo,2,by
hyPhzqu5uYg,b3m_DIKTJEo,2,by
-uYXVcRKtL8,8yo7OJkz9bE,2,by
X13MBUK1oxQ,8yo7OJkz9bE,2,by
ETz4CuEI_qU,8yo7OJkz9bE,2,by
ahRgWBbjsWQ,8yo7OJkz9bE,2,by
Ni2myFD-UZg,8yo7OJkz9bE,2,by
J-sl-7pUYvQ,8yo7OJkz9bE,2,by
7PJCg-9jUXs,8yo7OJkz9bE,2,by
-yvqvhVBfI4,8yo7OJkz9bE,2,by
3OBmpT7cxRI,8yo7OJkz9bE,2,by
Y6chIXE5jSE,8yo7OJkz9bE,2,by
PcnMQy1YNF8,HUUqIkL3nCE,2,by
7PJCg-9jUXs,HUUqIkL3nCE,2,by
YwZlhKEgBE4,HUUqIkL3nCE,2,by
SjCp6jLJns8,HUUqIkL3nCE,2,by
3qVzysj4sUM,HUUqIkL3nCE,2,by
FY5hEI1PzGQ,HUUqIkL3nCE,2,by
udnQYz8aIWI,HUUqIkL3nCE,2,by
tOAO57Oatas,HUUqIkL3nCE,2,by
wkGUr271cJA,HUUqIkL3nCE,2,by
Rg3zkMa9_-k,HUUqIkL3nCE,2,by
zjf9YLFzxMk,JjkSet2QCjk,2,by
WejFaDtLSAY,JjkSet2QCjk,2,by
MQ0yiTLMBsA,JjkSet2QCjk,2,by
eJLkpS1fZro,JjkSet2QCjk,2,by
XOvYUvxv7AI,JjkSet2QCjk,2,by
CZxLjc7Y50g,JjkSet2QCjk,2,by
kXIw9T1N6pY,JjkSet2QCjk,2,by
S-zK2IxLcoA,JjkSet2QCjk,2,by
LQS9jFCxSn8,JjkSet2QCjk,2,by
HvAecA0oKT0,JjkSet2QCjk,2,by
Z4ybPmYKQpw,14ekAzZmbps,2,by
3qVzysj4sUM,14ekAzZmbps,2,by
KJcMdYAPMfs,14ekAzZmbps,2,by
Q1L0N0EriHc,14ekAzZmbps,2,by
Eav52-foa5A,14ekAzZmbps,2,by
WjLmNS77DIQ,14ekAzZmbps,2,by
CuIJCG-RDWI,14ekAzZmbps,2,by
o_rxNjcFz58,14ekAzZmbps,2,by
lVrDRxPvDPM,14ekAzZmbps,2,by
Rg3zkMa9_-k,14ekAzZmbps,2,by
_gom6dbhVug,Y391XU4E6Gk,2,by
U1OZboXZ6jk,Y391XU4E6Gk,2,by
Esp_HZkl7Ck,Y391XU4E6Gk,2,by
6PQVVf3JFjg,Y391XU4E6Gk,2,by
jZYqIr8rVVo,Y391XU4E6Gk,2,by
3qVzysj4sUM,Y391XU4E6Gk,2,by
8NCtkoZ9naE,Y391XU4E6Gk,2,by
3AdWkAR6VwE,Y391XU4E6Gk,2,by
xwj01i0zGAY,Y391XU4E6Gk,2,by
osMNyrqE_LM,Y391XU4E6Gk,2,by
L8l3lnQ0O-0,3qVzysj4sUM,2,by
eYAPb4uNj5s,3qVzysj4sUM,2,by
KHIGU4H4Ggk,3qVzysj4sUM,2,by
XMTv-3ESuJc,3qVzysj4sUM,2,by
XQyLMBvQW14,3qVzysj4sUM,2,by
vFrLQA3SE88,3qVzysj4sUM,2,by
WEzfJ2q2BZc,3qVzysj4sUM,2,by
v6eWXup6tnw,3qVzysj4sUM,2,by
6SxtRenlDzo,3qVzysj4sUM,2,by
LkstrJkaVDU,3qVzysj4sUM,2,by
