url,father_url,deep,vnp
6TTYRZU0mJM,hDsv1Fd3rzE,2,by
bJvRpDx5ELM,hDsv1Fd3rzE,2,by
oj03K7OGcLM,hDsv1Fd3rzE,2,by
oHPeHM65coA,hDsv1Fd3rzE,2,by
Zkad55pc_4w,hDsv1Fd3rzE,2,by
3uZ_L-xNF_M,hDsv1Fd3rzE,2,by
gpzPHw3pu1s,y8D0YerLwio,2,by
Tk0dUFuP0rQ,y8D0YerLwio,2,by
BHgP-6uFzYU,y8D0YerLwio,2,by
n6NPVDkzEOk,y8D0YerLwio,2,by
oMUQ3asapyY,y8D0YerLwio,2,by
w_Rgft0Z4N8,y8D0YerLwio,2,by
r9wfzlTLXZ4,y8D0YerLwio,2,by
PXQ8l0rAA5E,y8D0YerLwio,2,by
hyj1CgLG7PM,y8D0YerLwio,2,by
SP-lj21jSJM,y8D0YerLwio,2,by
DxL2HoqLbyA,Ix4nKNDKhTQ,2,by
1ZKBaRsP1gY,Ix4nKNDKhTQ,2,by
dYRJmzYSTag,Ix4nKNDKhTQ,2,by
mScpHTIi-kM,Ix4nKNDKhTQ,2,by
x6TsR3y5Qfg,Ix4nKNDKhTQ,2,by
-eBWjnE7sGs,Ix4nKNDKhTQ,2,by
uhWzVdGmX2w,Ix4nKNDKhTQ,2,by
BkR83fxKOFs,Ix4nKNDKhTQ,2,by
QT3hoxOwtgQ,Ix4nKNDKhTQ,2,by
Y7ExXLcy26s,Ix4nKNDKhTQ,2,by
GOO6NJGUMJU,q3_fjks35uo,2,by
gBLV3h4Kq30,q3_fjks35uo,2,by
oLQKrlY9Ua8,q3_fjks35uo,2,by
HUUqIkL3nCE,q3_fjks35uo,2,by
eYAPb4uNj5s,q3_fjks35uo,2,by
L8l3lnQ0O-0,q3_fjks35uo,2,by
jT1jLsPVmgw,q3_fjks35uo,2,by
0rI75Ta0vSg,q3_fjks35uo,2,by
XdedHSTxnGM,q3_fjks35uo,2,by
U7cNGU1dFtE,q3_fjks35uo,2,by
L8l3lnQ0O-0,3qVzysj4sUM,2,by
sCtAHpx3pU8,3qVzysj4sUM,2,by
XMTv-3ESuJc,3qVzysj4sUM,2,by
XQyLMBvQW14,3qVzysj4sUM,2,by
vFrLQA3SE88,3qVzysj4sUM,2,by
6SxtRenlDzo,3qVzysj4sUM,2,by
n3lVJPFJmJk,3qVzysj4sUM,2,by
LkstrJkaVDU,3qVzysj4sUM,2,by
yrP4R8xnYTM,3qVzysj4sUM,2,by
v6eWXup6tnw,3qVzysj4sUM,2,by
6aouLxiL4Cw,XZg1ZDfYZu8,2,by
1aHjWWfMRPY,XZg1ZDfYZu8,2,by
0GoZPTo_HGM,XZg1ZDfYZu8,2,by
L8moIdTHwbY,XZg1ZDfYZu8,2,by
WPXlsahEUNU,XZg1ZDfYZu8,2,by
vPOhoud5NIM,XZg1ZDfYZu8,2,by
q6uUngFTF2M,XZg1ZDfYZu8,2,by
niif4go9sxE,XZg1ZDfYZu8,2,by
1XkFu6IXmTg,XZg1ZDfYZu8,2,by
SwUpMhp-DEc,XZg1ZDfYZu8,2,by
ZFPcfYIceBA,BavuJEzLSB0,2,by
95qbW9S_WW8,BavuJEzLSB0,2,by
pdN1E6OYxVU,BavuJEzLSB0,2,by
G1cM_vuCqoI,BavuJEzLSB0,2,by
yXGepG-viDg,BavuJEzLSB0,2,by
0XiOxUoki90,BavuJEzLSB0,2,by
p5yiJDmY9kQ,BavuJEzLSB0,2,by
3qVzysj4sUM,BavuJEzLSB0,2,by
ZLmUDtbe1O8,BavuJEzLSB0,2,by
mhUJIkdToe8,BavuJEzLSB0,2,by
